Column1,Manufacturer Name,Brand Name,Model Number,Refrig Style,Refrig Defrost Type,Refrigerator Type,Refrig Access,Anti Sweat Heater Switch (T/F),Refrigerant Type,Fresh Food Volume Cu Ft,Freezer Volume Cu Ft,Total Volume Cu Ft,Height Inches,Width Inches,Depth Inches,Annual Energy UseK WH Yr,Add Date,
73775,Whirlpool,Maytag,MQC15***EW,Chest Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,14.80,14.80,35,46,29,354.00,1/29/2010 12:00:00 AM,
926,Whirlpool,Maytag,MQC15**AEW,Chest Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,14.80,14.80,35,46,29,354.00,1/29/2010 12:00:00 AM,
73776,Whirlpool,Maytag,MQC22***EW,Chest Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,21.70,21.70,35,65,29,460.00,1/29/2010 12:00:00 AM,
904,Whirlpool,Maytag,MQC22**AEW,Chest Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,21.70,21.70,35,65,29,460.00,1/29/2010 12:00:00 AM,
1208,Whirlpool,Maytag,MQU1554AEW,Upright Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,15.20,15.20,61,30,28,454.00,1/29/2010 12:00:00 AM,
1093,Whirlpool,Maytag,MQU1556AEW,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,15.00,15.00,61,30,29,582.00,1/29/2010 12:00:00 AM,
1199,Whirlpool,Maytag,MQU1654BEW,Upright Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,16.00,16.00,61,30,30,409.00,1/29/2010 12:00:00 AM,
1079,Whirlpool,Maytag,MQU1656BEW,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,15.80,15.80,61,30,31,582.00,1/29/2010 12:00:00 AM,
1133,Whirlpool,Maytag,MQU2056A*W,Upright Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,19.60,19.60,67,33,28,512.00,1/29/2010 12:00:00 AM,
1200,Whirlpool,Maytag,MQU2056BRW,Upright Freezer,Manual,Freezer,Door,False,Non-Ozone-Depleting,,20.10,20.10,67,33,30,512.00,1/29/2010 12:00:00 AM,
1094,Whirlpool,Maytag,MQU2057AEW,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,19.60,19.60,67,33,29,671.00,1/29/2010 12:00:00 AM,
1080,Whirlpool,Maytag,MQU2057BEW,Upright Freezer,Automatic,Freezer,Door,False,Non-Ozone-Depleting,,20.10,20.10,67,33,31,671.00,1/29/2010 12:00:00 AM,
78482,Whirlpool,Maytag,MSB26C4XY*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.55,9.85,26.40,69,36,33,514.00,5/19/2011 12:00:00 AM,
78276,Whirlpool,Maytag,MSC25C8EY*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.51,10.03,24.54,69,36,33,573.00,4/7/2011 12:00:00 AM,
47844,Whirlpool,Maytag,MSD2242VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.30,7.35,21.65,66,33,33,537.00,7/8/2008 12:00:00 AM,
47843,Whirlpool,Maytag,MSD2254VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.41,7.38,21.79,66,33,33,537.00,7/8/2008 12:00:00 AM,
67935,Whirlpool,Maytag,MSD2258KE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.45,7.33,21.78,66,33,33,571.00,3/29/2007 12:00:00 AM,
67995,Whirlpool,Maytag,MSD2258KG*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.45,7.33,21.78,66,33,33,571.00,3/29/2007 12:00:00 AM,
68012,Whirlpool,Maytag,MSD2269KE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.45,7.41,21.86,66,33,33,571.00,3/29/2007 12:00:00 AM,
73456,Whirlpool,Maytag,MSD2272VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.37,7.35,21.72,66,33,33,537.00,1/23/2009 12:00:00 AM,
78667,Whirlpool,Maytag,MSD2273VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.45,7.36,21.81,66,32,33,537.00,6/17/2011 12:00:00 AM,
47954,Whirlpool,Maytag,MSD2274VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.45,7.36,21.81,66,33,33,537.00,8/27/2008 12:00:00 AM,
73561,Whirlpool,Maytag,MSD2530WE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.48,10.11,25.59,69,36,33,509.00,2/26/2009 12:00:00 AM,
47845,Whirlpool,Maytag,MSD2542VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.15,9.89,25.04,69,36,33,577.00,7/8/2008 12:00:00 AM,
69119,Whirlpool,Maytag,MSD2550VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,,15.14,9.91,25.05,69,36,33,577.00,1/18/2008 12:00:00 AM,
69118,Whirlpool,Maytag,MSD2552VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,,15.14,9.91,25.05,69,36,33,577.00,1/18/2008 12:00:00 AM,
1308,Whirlpool,Maytag,MSD2553WE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.42,10.01,25.43,69,36,33,577.00,10/19/2009 12:00:00 AM,
69076,Whirlpool,Maytag,MSD2554VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,,15.14,9.91,25.05,69,36,33,577.00,12/19/2007 12:00:00 AM,
73897,Whirlpool,Maytag,MSD2559XE*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.56,10.20,25.76,69,36,33,510.00,2/18/2010 12:00:00 AM,
47847,Whirlpool,Maytag,MSD2572VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.25,9.97,25.22,69,36,33,577.00,7/8/2008 12:00:00 AM,
1527,Whirlpool,Maytag,MSD2573VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.25,9.97,25.22,69,36,33,577.00,7/8/2009 12:00:00 AM,
47846,Whirlpool,Maytag,MSD2574VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.25,9.97,25.22,69,36,33,577.00,7/8/2008 12:00:00 AM,
49811,Whirlpool,Maytag,MSD2574VE*1*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.25,9.97,25.22,69,36,33,577.00,12/5/2008 12:00:00 AM,
49833,Whirlpool,Maytag,MSD2576VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.34,9.97,25.31,69,36,33,580.00,12/5/2008 12:00:00 AM,
49841,Whirlpool,Maytag,MSD2578VE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.40,9.97,25.37,69,36,33,580.00,12/5/2008 12:00:00 AM,
68086,Whirlpool,Maytag,MSD2658KE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.35,9.93,25.28,69,36,33,616.00,3/29/2007 12:00:00 AM,
68013,Whirlpool,Maytag,MSD2658KG*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.35,9.93,25.28,69,36,33,616.00,3/29/2007 12:00:00 AM,
67997,Whirlpool,Maytag,MSD2669KE*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.35,10.02,25.37,69,36,33,616.00,3/29/2007 12:00:00 AM,
76653,Whirlpool,Maytag,MSF22C2EX*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.37,7.35,21.72,66,33,33,537.00,11/4/2010 12:00:00 AM,
443,Whirlpool,Maytag,MSF25C2EX*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,,15.14,9.91,25.05,69,36,33,577.00,4/21/2010 12:00:00 AM,
79587,Whirlpool,Maytag,MSF25D2EA*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.15,9.92,25.07,69,36,33,577.00,10/31/2011 12:00:00 AM,
73327,Whirlpool,Maytag,MTB1452VR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.60,3.80,14.40,63,28,30,438.00,3/20/2007 12:00:00 AM,
66157,Whirlpool,Maytag,MTB1551EE*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.81,3.83,14.64,63,28,33,354.00,5/1/2008 12:00:00 AM,
73328,Whirlpool,Maytag,MTB1551VE*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.81,3.83,14.64,63,28,33,376.00,3/20/2007 12:00:00 AM,
73331,Whirlpool,Maytag,MTB1842VR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.77,4.18,17.95,67,28,30,475.00,3/20/2007 12:00:00 AM,
73330,Whirlpool,Maytag,MTB1852VR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.77,4.18,17.95,67,28,30,475.00,3/20/2007 12:00:00 AM,
73329,Whirlpool,Maytag,MTB1854VR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.77,4.18,17.95,67,28,30,475.00,3/20/2007 12:00:00 AM,
69073,Whirlpool,Maytag,MTB1954EE*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,,13.89,5.00,18.89,66,30,33,393.00,12/19/2007 12:00:00 AM,
73332,Whirlpool,Maytag,MTB1954ME*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.89,5.00,18.89,66,30,33,417.00,3/20/2007 12:00:00 AM,
69075,Whirlpool,Maytag,MTB2254EE*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,,15.28,6.45,21.73,66,33,33,422.00,12/19/2007 12:00:00 AM,
73335,Whirlpool,Maytag,MTB2254ME*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.28,6.45,21.73,66,33,33,448.00,3/20/2007 12:00:00 AM,
73334,Whirlpool,Maytag,MTB2254MR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.28,6.45,21.73,66,33,33,525.00,3/20/2007 12:00:00 AM,
69072,Whirlpool,Maytag,MTF1842EE*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,,13.21,5.03,18.24,66,30,31,388.00,12/19/2007 12:00:00 AM,
49721,Whirlpool,Maytag,MTF1842ME*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.21,5.03,18.24,66,30,31,412.00,8/6/2007 12:00:00 AM,
47953,Whirlpool,Maytag,MTF2142EE*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.49,6.46,20.95,66,33,31,416.00,8/27/2008 12:00:00 AM,
73333,Whirlpool,Maytag,MTF2142ME*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.49,6.46,20.95,66,33,31,442.00,3/20/2007 12:00:00 AM,
73336,Whirlpool,Maytag,MTF2266AE*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.28,6.47,21.75,66,33,33,448.00,3/20/2007 12:00:00 AM,
69114,Whirlpool,Maytag,MTN1842VR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,,13.77,4.18,17.95,67,28,30,475.00,1/18/2008 12:00:00 AM,
69115,Whirlpool,Maytag,MTN1852VR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,,13.77,4.18,17.95,67,28,30,475.00,1/18/2008 12:00:00 AM,
69116,Whirlpool,Maytag,MTN1854VR*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,,13.77,4.18,17.95,67,28,30,475.00,1/18/2008 12:00:00 AM,
67999,Whirlpool,Roper,RS22AG*T*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.44,7.36,21.80,66,33,33,572.00,7/24/2007 12:00:00 AM,
64995,Whirlpool,Roper,RS22AQ*K*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.46,7.42,21.88,66,33,33,671.00,3/20/2001 12:00:00 AM,
67134,Whirlpool,Roper,RS22AQ*M*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.44,7.36,21.80,66,33,33,671.00,4/1/2003 12:00:00 AM,
68425,Whirlpool,Roper,RS22CF*T*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.37,7.33,21.70,66,33,33,670.00,5/31/2006 12:00:00 AM,
68424,Whirlpool,Roper,RS22CQ*T*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.32,7.33,21.65,66,33,33,670.00,5/31/2006 12:00:00 AM,
66680,Whirlpool,Roper,RS25AE*L*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.40,9.93,25.33,69,36,33,724.00,11/22/2002 12:00:00 AM,
67182,Whirlpool,Roper,RS25AF*M*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.40,9.93,25.33,69,36,33,724.00,3/10/2003 12:00:00 AM,
68619,Whirlpool,Roper,RS25AF*R*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.35,9.97,25.32,69,36,33,724.00,3/2/2005 12:00:00 AM,
68855,Whirlpool,Roper,RS25AG*N*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.35,9.97,25.32,69,36,33,724.00,6/29/2004 12:00:00 AM,
68352,Whirlpool,Roper,RS25CF*T*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.14,9.92,25.06,69,36,33,721.00,3/17/2006 12:00:00 AM,
68319,Whirlpool,Roper,RS25CG*T*0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.14,9.92,25.06,69,36,33,721.00,3/17/2006 12:00:00 AM,
996,Whirlpool,Roper,RT12VK****,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,9.00,2.80,11.80,60,24,31,408.00,1/29/2010 12:00:00 AM,
64989,Whirlpool,Roper,RT14BK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.60,3.80,14.40,63,28,31,438.00,3/20/2001 12:00:00 AM,
68183,Whirlpool,Roper,RT14BK*S*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.58,3.81,14.39,63,28,30,438.00,1/26/2006 12:00:00 AM,
64990,Whirlpool,Roper,RT14DK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.60,3.80,14.40,63,28,31,438.00,3/20/2001 12:00:00 AM,
68200,Whirlpool,Roper,RT14DK*S*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.58,3.81,14.39,63,28,30,438.00,1/26/2006 12:00:00 AM,
64987,Whirlpool,Roper,RT14HD*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.60,3.80,14.40,63,28,31,394.00,3/20/2001 12:00:00 AM,
48506,Whirlpool,Roper,RT14HD*P*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.58,3.77,14.35,63,28,32,373.00,1/28/2004 12:00:00 AM,
64988,Whirlpool,Roper,RT14ZK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,10.60,3.80,14.40,63,28,31,438.00,3/20/2001 12:00:00 AM,
64991,Whirlpool,Roper,RT16DK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.00,3.89,15.89,65,28,30,454.00,3/20/2001 12:00:00 AM,
64992,Whirlpool,Roper,RT16ZK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.00,3.89,15.89,65,28,30,454.00,3/20/2001 12:00:00 AM,
48818,Whirlpool,Roper,RT18AK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.24,4.96,18.20,66,30,31,484.00,3/4/2004 12:00:00 AM,
67424,Whirlpool,Roper,RT18AK*K*7*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.24,4.96,18.20,66,30,31,484.00,10/12/2005 12:00:00 AM,
64994,Whirlpool,Roper,RT18BK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.52,4.07,17.59,68,28,30,470.00,3/20/2001 12:00:00 AM,
67688,Whirlpool,Roper,RT18BK*S*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.52,4.07,17.59,67,28,30,470.00,12/14/2005 12:00:00 AM,
48819,Whirlpool,Roper,RT18DK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.24,4.96,18.20,66,30,31,484.00,3/4/2004 12:00:00 AM,
65081,Whirlpool,Roper,RT18HD*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.24,4.96,18.20,66,30,31,434.00,4/9/2001 12:00:00 AM,
48761,Whirlpool,Roper,RT18HD*P*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.24,5.03,18.27,66,30,31,412.00,10/31/2003 12:00:00 AM,
137,Whirlpool,Roper,RT18SK*R*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.77,4.18,17.95,66,30,31,475.00,5/11/2005 12:00:00 AM,
67666,Whirlpool,Roper,RT18TK*R*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.77,4.18,17.95,67,28,30,475.00,12/14/2005 12:00:00 AM,
64993,Whirlpool,Roper,RT18VK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.52,4.07,17.59,68,28,30,470.00,3/20/2001 12:00:00 AM,
67687,Whirlpool,Roper,RT18VK*S*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.52,4.07,17.59,67,28,30,470.00,12/14/2005 12:00:00 AM,
68423,Whirlpool,Roper,RT18WW*S*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.52,4.07,17.59,67,28,30,470.00,5/31/2006 12:00:00 AM,
65083,Whirlpool,Roper,RT21AK*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.56,6.38,20.94,66,33,31,514.00,4/9/2001 12:00:00 AM,
65082,Whirlpool,Roper,RT21LM*K*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.56,6.38,20.94,66,33,31,514.00,4/9/2001 12:00:00 AM,
66582,Whirlpool,Roper,RT21SK*L*0*,Top Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.56,6.38,20.94,66,33,31,514.00,4/17/2002 12:00:00 AM,
49552,Whirlpool,Thermador,KBUDT4250A0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,718.00,9/5/2003 12:00:00 AM,
67819,Whirlpool,Thermador,KBUDT4250E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,611.00,10/27/2006 12:00:00 AM,
68094,Whirlpool,Thermador,KBUDT4255E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,611.00,3/29/2007 12:00:00 AM,
49551,Whirlpool,Thermador,KBUDT4260A0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,718.00,9/5/2003 12:00:00 AM,
67901,Whirlpool,Thermador,KBUDT4260E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,611.00,10/27/2006 12:00:00 AM,
68023,Whirlpool,Thermador,KBUDT4265E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,611.00,3/29/2007 12:00:00 AM,
68981,Whirlpool,Thermador,KBUDT4270A0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,718.00,9/5/2003 12:00:00 AM,
67902,Whirlpool,Thermador,KBUDT4270E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,611.00,10/27/2006 12:00:00 AM,
68026,Whirlpool,Thermador,KBUDT4275E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.18,25.21,84,42,25,611.00,3/29/2007 12:00:00 AM,
49555,Whirlpool,Thermador,KBUDT4850A0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,773.00,9/5/2003 12:00:00 AM,
67903,Whirlpool,Thermador,KBUDT4850E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,657.00,10/27/2006 12:00:00 AM,
68028,Whirlpool,Thermador,KBUDT4855E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,657.00,3/29/2007 12:00:00 AM,
49554,Whirlpool,Thermador,KBUDT4860A0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,773.00,9/5/2003 12:00:00 AM,
67904,Whirlpool,Thermador,KBUDT4860E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,657.00,10/27/2006 12:00:00 AM,
68098,Whirlpool,Thermador,KBUDT4865E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,657.00,3/29/2007 12:00:00 AM,
49553,Whirlpool,Thermador,KBUDT4870A0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,773.00,9/5/2003 12:00:00 AM,
67820,Whirlpool,Thermador,KBUDT4870E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,657.00,10/27/2006 12:00:00 AM,
68099,Whirlpool,Thermador,KBUDT4875E0*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.81,10.80,29.61,84,48,25,657.00,3/29/2007 12:00:00 AM,
68980,Whirlpool,Thermador,KBUIT4250AO*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,660.00,9/5/2003 12:00:00 AM,
67899,Whirlpool,Thermador,KBUIT4250E0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,561.00,10/27/2006 12:00:00 AM,
68102,Whirlpool,Thermador,KBUIT4255E0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,561.00,4/19/2007 12:00:00 AM,
49550,Whirlpool,Thermador,KBUIT4260A0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,660.00,9/5/2003 12:00:00 AM,
67818,Whirlpool,Thermador,KBUIT4260E0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,561.00,10/27/2006 12:00:00 AM,
68103,Whirlpool,Thermador,KBUIT4265E0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,561.00,4/19/2007 12:00:00 AM,
49549,Whirlpool,Thermador,KBUIT4270A0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,660.00,9/5/2003 12:00:00 AM,
67900,Whirlpool,Thermador,KBUIT4270E0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,561.00,10/27/2006 12:00:00 AM,
68104,Whirlpool,Thermador,KBUIT4275E0*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,16.03,9.31,25.34,84,42,25,561.00,4/19/2007 12:00:00 AM,
