Column1,Manufacturer Name,Brand Name,Model Number,Boiler Type,Energy Source,Burner Type,Pilot Light (T/F),Outdoor Install (T/F),Electrical Phase,Draft Equipment,Off Cycle Devices,Flue Gas,Control,Boiler Design,Pump Motor Design,Nominal Pump Motor HP,Pump Motor Type,Pump Motor Power Factor %,Name Plate Input BTUH,Rated Max Output BTUH,Min Input BTUH,Min Output BTUH,Combustion Efficiency,Thermal Efficiency,Standby Loss Watts,Minimum Thermal Efficiency,Annual Fuel Utilization Eff. (AFUE),Add Date,
54098,Viessmann Manufacturing,Viessmann Manufacturing,WB2 8-32,Water,LPG,Power,False,False,1,,None,Condensing,Step Modulating,Other,,,,,112000,101000,,,,,,,95.2,11/14/2007 12:00:00 AM,
62474,Viessmann Manufacturing,Viessmann Manufacturing,WB2B-105,Water,LPG,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,370000,350000,104000000,98000000,94.5,94.5,,,,12/30/2011 12:00:00 AM,
62473,Viessmann Manufacturing,Viessmann Manufacturing,WB2B-105,Water,Natural Gas,Power,False,False,1,None,None,Condensing,Step Modulating,Other,,,,,370000,350000,104000000,98000000,94.5,94.5,,,,12/30/2011 12:00:00 AM,
1348,Waterpik Technologies Inc.,Laars,CB-M2-150          ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,150000,,,,,,0,,88.6,11/21/2001 12:00:00 AM,
1546,Waterpik Technologies Inc.,Laars,CB-M2-175          ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,88.7,11/21/2001 12:00:00 AM,
1736,Waterpik Technologies Inc.,Laars,CB-M2-200          ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,199900,,,,,,0,,88.5,11/21/2001 12:00:00 AM,
1941,Waterpik Technologies Inc.,Laars,CB-M2-250          ,Water,LPG,Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,240000,,,,,,0,,88.1,11/21/2001 12:00:00 AM,
1586,Waterpik Technologies Inc.,Laars,CB-M2-250          ,Water,Natural Gas,Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,88.1,11/21/2001 12:00:00 AM,
4005,Waterpik Technologies Inc.,Laars,DMAX 100           ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,140000,,,,,,0,,86.5,10/11/2001 12:00:00 AM,
4367,Waterpik Technologies Inc.,Laars,DMAX 120           ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,168000,,,,,,0,,86.0,10/11/2001 12:00:00 AM,
5431,Waterpik Technologies Inc.,Laars,DMAX 140           ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,198800,,,,,,0,,86.4,10/11/2001 12:00:00 AM,
4475,Waterpik Technologies Inc.,Laars,DMAX 165           ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,229600,,,,,,0,,85.0,10/11/2001 12:00:00 AM,
4127,Waterpik Technologies Inc.,Laars,DMAX 75            ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,105000,,,,,,0,,87.0,10/11/2001 12:00:00 AM,
1153,Waterpik Technologies Inc.,Laars,EBP0110**IF2*X,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,None,Condensing,Step Modulating,Copper,No Match,,No Match,,108200,95100,,,,,,,85.5,2/10/2005 12:00:00 AM,
1380,Waterpik Technologies Inc.,Laars,EBP0175**IF2*X,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,None,Condensing,Step Modulating,Copper,No Match,,No Match,,175300,152100,,,,,,,86.1,2/10/2005 12:00:00 AM,
1554,Waterpik Technologies Inc.,Laars,EBP110             ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,108200,,,,,,0,,85.5,11/21/2001 12:00:00 AM,
1352,Waterpik Technologies Inc.,Laars,EBP175             ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175300,,,,,,0,,86.1,11/21/2001 12:00:00 AM,
2738,Waterpik Technologies Inc.,Laars,EDN 110            ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,108200,,,,,,0,,85.5,11/21/2001 12:00:00 AM,
2115,Waterpik Technologies Inc.,Laars,EDN 175            ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175300,,,,,,0,,85.1,11/21/2001 12:00:00 AM,
1181,Waterpik Technologies Inc.,Laars,EDN0110**IF2*X,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,None,Condensing,Step Modulating,Copper,No Match,,No Match,,108200,95100,,,,,,,85.5,2/10/2005 12:00:00 AM,
1154,Waterpik Technologies Inc.,Laars,EDN0175**IF2*X,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,None,Condensing,Step Modulating,Copper,No Match,,No Match,,175300,152100,,,,,,,85.1,2/10/2005 12:00:00 AM,
1309,Waterpik Technologies Inc.,Laars,EDP0110**IF2*X,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,None,Condensing,Step Modulating,Copper,No Match,,No Match,,108200,95100,,,,,,,85.5,2/10/2005 12:00:00 AM,
1130,Waterpik Technologies Inc.,Laars,EDP0175**IF2*X,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,None,Condensing,Step Modulating,Copper,No Match,,No Match,,175300,152100,,,,,,,86.1,2/10/2005 12:00:00 AM,
1740,Waterpik Technologies Inc.,Laars,EDP110             ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,108200,,,,,,0,,85.5,11/21/2001 12:00:00 AM,
1625,Waterpik Technologies Inc.,Laars,EDP175             ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175300,,,,,,0,,86.1,11/21/2001 12:00:00 AM,
1548,Waterpik Technologies Inc.,Laars,H(W)(P)-M2-100     ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,100000,,,,,,0,,85.8,11/21/2001 12:00:00 AM,
1704,Waterpik Technologies Inc.,Laars,H(W)(P)-M2-130     ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,130000,,,,,,0,,84.0,11/21/2001 12:00:00 AM,
2137,Waterpik Technologies Inc.,Laars,H(W)(P)-M2-60      ,Water,Combo (Natural Gas & Oil OR LPG & Oil),Power,False,False,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,60000,,,,,,0,,87.0,11/21/2001 12:00:00 AM,
4302,Waterpik Technologies Inc.,Laars,HC100              ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,119000,,,,,,0,,84.2,10/11/2001 12:00:00 AM,
4369,Waterpik Technologies Inc.,Laars,HC125              ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,140000,,,,,,0,,84.0,10/11/2001 12:00:00 AM,
4438,Waterpik Technologies Inc.,Laars,HC145              ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,175000,,,,,,0,,85.8,10/11/2001 12:00:00 AM,
4326,Waterpik Technologies Inc.,Laars,HC175              ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,210000,,,,,,0,,85.2,10/11/2001 12:00:00 AM,
4006,Waterpik Technologies Inc.,Laars,HC205              ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,239000,,,,,,0,,85.4,10/11/2001 12:00:00 AM,
4087,Waterpik Technologies Inc.,Laars,HC240              ,Water,Oil,No Match,True,False,1,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,284000,,,,,,0,,84.2,10/11/2001 12:00:00 AM,
1942,Waterpik Technologies Inc.,Laars,HH0175CN01CB       ,Water,Natural Gas,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,80.4,11/21/2001 12:00:00 AM,
1737,Waterpik Technologies Inc.,Laars,HH0175CN01KB       ,Water,Natural Gas,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,80.0,11/21/2001 12:00:00 AM,
1501,Waterpik Technologies Inc.,Laars,HH0175CN12CB       ,Water,Natural Gas,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
1461,Waterpik Technologies Inc.,Laars,HH0175CN12KB       ,Water,Natural Gas,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
2037,Waterpik Technologies Inc.,Laars,HH0175CN30*B       ,Water,Natural Gas,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
1549,Waterpik Technologies Inc.,Laars,HH0175CP01CB       ,Water,LPG,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,81.9,11/21/2001 12:00:00 AM,
1550,Waterpik Technologies Inc.,Laars,HH0175CP01KB       ,Water,LPG,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,81.5,11/21/2001 12:00:00 AM,
1943,Waterpik Technologies Inc.,Laars,HH0175CP12CB       ,Water,LPG,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,82.1,11/21/2001 12:00:00 AM,
1349,Waterpik Technologies Inc.,Laars,HH0175CP12KB       ,Water,LPG,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
2077,Waterpik Technologies Inc.,Laars,HH0175CP30*B       ,Water,LPG,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,175000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
1397,Waterpik Technologies Inc.,Laars,HH0250CN01CB       ,Water,Natural Gas,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,80.4,11/21/2001 12:00:00 AM,
1502,Waterpik Technologies Inc.,Laars,HH0250CN01KB       ,Water,Natural Gas,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,80.0,11/21/2001 12:00:00 AM,
1705,Waterpik Technologies Inc.,Laars,HH0250CN12CB       ,Water,Natural Gas,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
1944,Waterpik Technologies Inc.,Laars,HH0250CN12KB       ,Water,Natural Gas,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
2351,Waterpik Technologies Inc.,Laars,HH0250CN22****     ,Water,Natural Gas,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
1954,Waterpik Technologies Inc.,Laars,HH0250CN30*B       ,Water,Natural Gas,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
1311,Waterpik Technologies Inc.,Laars,HH0250CP01CB       ,Water,LPG,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,81.9,11/21/2001 12:00:00 AM,
1706,Waterpik Technologies Inc.,Laars,HH0250CP01KB       ,Water,LPG,No Match,True,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,81.5,11/21/2001 12:00:00 AM,
1664,Waterpik Technologies Inc.,Laars,HH0250CP12CB       ,Water,LPG,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,82.1,11/21/2001 12:00:00 AM,
1665,Waterpik Technologies Inc.,Laars,HH0250CP12KB       ,Water,LPG,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
1955,Waterpik Technologies Inc.,Laars,HH0250CP30*B       ,Water,LPG,No Match,False,True,1,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,250000,,,,,,0,,82.0,11/21/2001 12:00:00 AM,
5163,Waterpik Technologies Inc.,Laars,HH0320MN20*****    ,Water,Natural Gas,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,320000,,320000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
4610,Waterpik Technologies Inc.,Laars,HH0320MN20******   ,Water,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,320000,,320000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
5164,Waterpik Technologies Inc.,Laars,HH0320MP20*****    ,Water,LPG,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,320000,,320000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
4727,Waterpik Technologies Inc.,Laars,HH0320MP20******   ,Water,LPG,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,320000,,320000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
3279,Waterpik Technologies Inc.,Laars,HH0325CN12*B       ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,325000,,81250,,83.0,,5,82.0,,5/30/2001 12:00:00 AM,
1910,Waterpik Technologies Inc.,Laars,HH0325CN30*B       ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,325000,,81250,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
5191,Waterpik Technologies Inc.,Laars,HH0325CP12*B       ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,325000,,81250,,83.0,,5,82.0,,5/30/2001 12:00:00 AM,
2038,Waterpik Technologies Inc.,Laars,HH0325CP30*B       ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,325000,,81250,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
3768,Waterpik Technologies Inc.,Laars,HH0400CN12*B       ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,100000,,83.0,,5,82.0,,5/30/2001 12:00:00 AM,
1956,Waterpik Technologies Inc.,Laars,HH0400CN22****     ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,100000,,83.4,,5,82.0,,11/21/2001 12:00:00 AM,
2231,Waterpik Technologies Inc.,Laars,HH0400CN30*B       ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,100000,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
5311,Waterpik Technologies Inc.,Laars,HH0400CP12*B       ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,100000,,83.0,,5,82.0,,5/30/2001 12:00:00 AM,
2039,Waterpik Technologies Inc.,Laars,HH0400CP30*B       ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,100000,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
4767,Waterpik Technologies Inc.,Laars,HH0400MN20*****    ,Water,Natural Gas,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,399000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
4971,Waterpik Technologies Inc.,Laars,HH0400MN20******   ,Water,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,399000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
4768,Waterpik Technologies Inc.,Laars,HH0400MP20*****    ,Water,LPG,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,399000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
4647,Waterpik Technologies Inc.,Laars,HH0400MP20******   ,Water,LPG,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,399000,,399000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
5042,Waterpik Technologies Inc.,Laars,HH0500EN04*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
5166,Waterpik Technologies Inc.,Laars,HH0500EN09*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4924,Waterpik Technologies Inc.,Laars,HH0500EN09CBA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,500000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
1872,Waterpik Technologies Inc.,Laars,HH0500EN21*N*      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
5233,Waterpik Technologies Inc.,Laars,HH0500EP04*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5396,Waterpik Technologies Inc.,Laars,HH0500EP09*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5312,Waterpik Technologies Inc.,Laars,HH0500EP09CBA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,500000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5087,Waterpik Technologies Inc.,Laars,HH0500IN04*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3533,Waterpik Technologies Inc.,Laars,HH0500IN04*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4845,Waterpik Technologies Inc.,Laars,HH0500IN09*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3355,Waterpik Technologies Inc.,Laars,HH0500IN09*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5167,Waterpik Technologies Inc.,Laars,HH0500IN09C1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,500000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4846,Waterpik Technologies Inc.,Laars,HH0500IN09CBA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,500000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
2040,Waterpik Technologies Inc.,Laars,HH0500IN21*N*      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
5595,Waterpik Technologies Inc.,Laars,HH0500IP04*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
5432,Waterpik Technologies Inc.,Laars,HH0500IP04*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5596,Waterpik Technologies Inc.,Laars,HH0500IP09*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
5433,Waterpik Technologies Inc.,Laars,HH0500IP09*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,125000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5192,Waterpik Technologies Inc.,Laars,HH0500IP09C1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,500000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
5511,Waterpik Technologies Inc.,Laars,HH0500IP09CBA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,500000,,500000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4847,Waterpik Technologies Inc.,Laars,HH0520MN20*****    ,Water,Natural Gas,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,520000,,520000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
4616,Waterpik Technologies Inc.,Laars,HH0520MN20******   ,Water,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,520000,,520000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
5131,Waterpik Technologies Inc.,Laars,HH0520MP20*****    ,Water,LPG,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,520000,,520000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
4728,Waterpik Technologies Inc.,Laars,HH0520MP20******   ,Water,LPG,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,520000,,520000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
4573,Waterpik Technologies Inc.,Laars,HH0600EN04*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4972,Waterpik Technologies Inc.,Laars,HH0600EN09*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4770,Waterpik Technologies Inc.,Laars,HH0600EN09CBA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,600000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
5397,Waterpik Technologies Inc.,Laars,HH0600EP04*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5280,Waterpik Technologies Inc.,Laars,HH0600EP09*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
3849,Waterpik Technologies Inc.,Laars,HH0600EP09CBA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,600000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4619,Waterpik Technologies Inc.,Laars,HH0600IN04*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3723,Waterpik Technologies Inc.,Laars,HH0600IN04*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5043,Waterpik Technologies Inc.,Laars,HH0600IN09*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3844,Waterpik Technologies Inc.,Laars,HH0600IN09*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4649,Waterpik Technologies Inc.,Laars,HH0600IN09C1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,600000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4620,Waterpik Technologies Inc.,Laars,HH0600IN09CBA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,600000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4486,Waterpik Technologies Inc.,Laars,HH0600IP04*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4529,Waterpik Technologies Inc.,Laars,HH0600IP04*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4015,Waterpik Technologies Inc.,Laars,HH0600IP09*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4487,Waterpik Technologies Inc.,Laars,HH0600IP09*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,150000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4181,Waterpik Technologies Inc.,Laars,HH0600IP09C1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,600000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4134,Waterpik Technologies Inc.,Laars,HH0600IP09CBA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,600000,,600000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4730,Waterpik Technologies Inc.,Laars,HH0625MN20*****    ,Water,Natural Gas,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,625000,,625000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
4698,Waterpik Technologies Inc.,Laars,HH0625MN20******   ,Water,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,625000,,625000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
